FLATA
FLATA,"1,114","1,403","1,210萬","2005
", 
FLATA,"1,114","1,232",800萬,"1996
", 
FLATA,"1,114","
", ," 
","
"
FLATA,-,"1,232",860萬,"2006
",-19.3%
FLATA,-,"1,232",590萬,"2004
", 
FLATA,"1,114","1,232","1,305萬","2008
",-100.8%
FLATA,"1,114","1,232",842萬,"2006
", 
FLATA,-,"1,232",882萬,"1996
", 
FLATA,"1,114","1,232","1,700萬","2013
", 
FLATA,-,"1,232","1,338萬","1997
",-7.9%
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,232",625萬,"2001
", 
FLATA,-,"1,232","1,000萬","1997
", 
FLATA,-,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,232","2,030萬","2016
", 
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,232",678萬,"1998
",-23.8%
FLATA,"1,114","1,232",898萬,"2009
", 
FLATA,"1,114","1,232",720萬,"2000
", 
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,232","1,045萬","2009
",-9.4%
FLATA,"1,114","1,232","1,200萬","2010
",-1.6%
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,232",768萬,"2006
",-30.2%
FLATA,"1,114","1,232","1,795萬","2016
", 
FLATA,-,"1,232",670萬,"2004
", 
FLATA,"1,114","1,232",660萬,"1999
", 
FLATB
FLATB,"1,015","1,303","2,200萬","2013
", 
FLATB,"1,015","1,132","1,330萬","2012
",-103.4%
FLATB,-,"1,132",688萬,"1999
",-20.3%
FLATB,"1,015","1,132","1,270萬","2008
",-69.3%
FLATB,-,"
", ," 
","
"
FLATB,"1,015","1,132","1,598萬","2016
", 
FLATB,-,"
", ," 
","
"
FLATB,-,"1,132",620萬,"2001
", 
FLATB,-,"1,132",756萬,"1996
", 
FLATB,"1,015","1,132","1,073萬","2009
",-59.0%
FLATB,"1,015","1,132",638萬,"2000
", 
FLATB,"1,015","1,132",710萬,"2000
", 
FLATB,"1,015","1,132",828萬,"2009
",-5.5%
FLATB,"1,015","1,132",730萬,"2006
",-57.0%
FLATB,"1,015","
", ," 
","
"
FLATB,"1,015","
", ," 
","
"
FLATB,"1,015","1,132","1,280萬","2011
",-92.2%
FLATB,"1,015","
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,-,"1,132",652萬,"2004
",-10.6%
FLATB,"1,015","1,132","1,080萬","2010
",-54.3%
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,-,"1,132",580萬,"2000
",-35.6%
FLATB,"1,015","1,132","1,030萬","2011
", 
FLATB,-,"1,132",675萬,"1996
", 
FLATB,"1,015","1,132","1,288萬","2017
",-99.7%
FLATC
FLATC,897,"1,137",837萬,"2006
",-15.0%
FLATC,897,983,448萬,"2000
", 
FLATC,-,"
", ," 
","
"
FLATC,-,983,710萬,"2007
", 
FLATC,-,983,535萬,"1996
", 
FLATC,897,983,300萬,"1997
", 
FLATC,897,983,840萬,"2008
",-50.0%
FLATC,-,"
", ," 
","
"
FLATC,897,983,626萬,"2007
", 
FLATC,-,983,387萬,"2002
",-49.4%
FLATC,897,983,545萬,"1999
",-3.9%
FLATC,897,983,550萬,"2000
",-38.1%
FLATC,-,983,738萬,"1997
", 
