FLATA
FLATA,580,675,723萬,"2011
",-84.4%
FLATA,580,"
", ," 
","
"
FLATA,580,675,548萬,"2010
",-11.8%
FLATA,580,675,595萬,"2010
", 
FLATA,580,675,312萬,"2004
",-13.5%
FLATA,580,675,"1,140萬","2017
",-186.4%
FLATA,-,"
", ," 
","
"
FLATA,580,"
", ," 
","
"
FLATA,580,675,875萬,"2014
",-113.4%
FLATA,580,675,517萬,"2009
",-56.6%
FLATA,580,675,815萬,"2014
",-45.5%
FLATA,-,675,298萬,"1999
", 
FLATA,-,"
", ," 
","
"
FLATA,580,675,352萬,"2007
",-25.9%
FLATA,580,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,580,675,738萬,"2014
", 
FLATA,580,675,715萬,"2011
",-123.4%
FLATA,580,675,828萬,"2014
",-141.4%
FLATA,-,675,260萬,"2000
", 
FLATA,-,675,365萬,"1996
", 
FLATA,580,675,470萬,"2008
",--
FLATA,-,675,383萬,"1996
", 
FLATA,-,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,580,"
", ," 
","
"
FLATB
FLATB,702,800,260萬,"2003
",-38.0%
FLATB,702,800,518萬,"2009
",-42.5%
FLATB,-,800,389萬,"1996
", 
FLATB,702,800,510萬,"1996
", 
FLATB,702,"
", ," 
","
"
FLATB,702,800,775萬,"2011
",-85.4%
FLATB,702,800,940萬,"2013
",-128.2%
FLATB,702,800,518萬,"2009
",-57.0%
FLATB,702,800,718萬,"2010
",-106.3%
FLATB,-,800,510萬,"1998
", 
FLATB,-,800,368萬,"1995
", 
FLATB,702,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,702,800,400萬,"2007
",-7.5%
FLATB,702,800,668萬,"1997
", 
FLATB,702,800,638萬,"2009
",-47.2%
FLATB,-,800,375萬,"1995
", 
FLATB,702,800,893萬,"2012
", 
FLATB,-,800,369萬,"2005
", 
FLATB,702,800,421萬,"2006
",-51.1%
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,702,"
", ," 
","
"
FLATB,702,800,555萬,"1997
",-5.1%
FLATB,702,"
", ," 
","
"
FLATB,690,785,916萬,"2015
", 
FLATC
FLATC,702,800,289萬,"2001
", 
FLATC,702,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,702,800,400萬,"1996
",-9.6%
FLATC,-,"
", ," 
","
"
FLATC,702,800,260萬,"2002
",-31.6%
FLATC,-,"
", ," 
","
"
FLATC,-,800,314萬,"1998
", 
FLATC,702,800,360萬,"1999
",-18.7%
FLATC,-,800,372萬,"1999
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,702,800,975萬,"2014
",-20.7%
FLATC,702,800,420萬,"1996
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,702,800,955萬,"2016
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,702,800,655萬,"2010
",-195.3%
FLATC,702,800,292萬,"2001
",-50.5%
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,702,800,552萬,"2009
",-63.9%
FLATC,702,800,520萬,"2009
",-60.0%
FLATC,656,"
", ," 
","
"
FLATD
FLATD,580,"
", ," 
","
"
FLATD,580,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,580,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,580,"
", ," 
","
"
FLATD,580,675,500萬,"2009
",-5.7%
FLATD,-,"
", ," 
","
"
FLATD,580,675,887萬,"2015
",-49.0%
FLATD,-,675,372萬,"1996
", 
FLATD,580,"
", ," 
","
"
FLATD,580,675,912萬,"2017
",-30.3%
FLATD,580,675,550萬,"2010
", 
FLATD,-,675,268萬,"2001
",-29.5%
FLATD,580,675,777萬,"2012
",-105.0%
FLATD,580,675,335萬,"2005
",-38.0%
FLATD,-,675,325萬,"1999
", 
FLATD,580,675,350萬,"1996
", 
FLATD,-,"
", ," 
","
"
FLATD,580,"
", ," 
","
"
FLATD,580,675,"1,043萬","2017
", 
FLATD,580,675,650萬,"2012
",-111.9%
FLATD,580,675,598萬,"2011
",-36.5%
FLATE
FLATE,580,"
", ," 
","
"
FLATE,580,675,380萬,"1996
", 
FLATE,580,675,788萬,"2014
",-45.9%
FLATE,-,"
", ," 
","
"
FLATE,580,675,625萬,"2011
",-58.2%
FLATE,-,"
", ," 
","
"
FLATE,-,"
", ," 
","
"
FLATE,-,"
", ," 
","
"
FLATE,580,"
", ," 
","
"
FLATE,580,675,850萬,"2015
",-58.0%
FLATE,-,"
", ," 
","
"
FLATE,580,675,422萬,"2007
",-87.6%
FLATE,580,675,322萬,"2005
",-13.8%
FLATE,580,675,315萬,"1995
", 
FLATE,-,"
", ," 
","
"
FLATE,580,"
", ," 
","
"
FLATE,-,"
", ," 
","
"
FLATE,580,675,660萬,"2014
",-6.8%
FLATE,580,675,383萬,"2009
",-1.3%
FLATE,580,675,528萬,"2009
", 
FLATE,580,675,728萬,"2012
",-30.5%
FLATE,580,675,350萬,"2007
", 
FLATE,580,"
", ," 
","
"
FLATE,580,675,730萬,"2014
",-95.2%
FLATE,580,675,475萬,"1997
", 
FLATE,580,675,343萬,"2009
",-50.2%
FLATF
FLATF,702,"
", ," 
","
"
FLATF,702,800,"1,100萬","2015
", 
FLATF,-,"
", ," 
","
"
FLATF,702,800,638萬,"2010
",-46.3%
FLATF,-,800,410萬,"2006
",-53.6%
FLATF,-,"
", ," 
","
"
FLATF,-,"
", ," 
","
"
FLATF,-,"
", ," 
","
"
FLATF,702,800,616萬,"2010
",-6.7%
FLATF,-,"
", ," 
","
"
FLATF,-,"
", ," 
","
"
FLATF,-,"
", ," 
","
"
FLATF,702,800,548萬,"2009
",-34.3%
FLATF,702,800,385萬,"1999
", 
FLATF,702,800,525萬,"2007
",-25.0%
FLATF,702,800,215萬,"2003
", 
FLATF,-,"
", ," 
","
"
FLATF,702,800,328萬,"2000
", 
FLATF,702,800,"1,000萬","2016
",-214.5%
FLATF,702,800,323萬,"2000
",-47.2%
FLATF,-,800,424萬,"1996
", 
FLATF,702,800,525萬,"2008
",-23.5%
FLATF,-,800,345萬,"1999
", 
FLATF,702,800,"1,020萬","2016
",-80.5%
FLATF,-,800,458萬,"1998
", 
FLATF,702,800,510萬,"2010
",-29.6%
FLATG
