FLATA
FLATA,"1,277","1,408","2,800萬","2017
", 
FLATA,"1,114","
", ," 
","
"
FLATA,"1,114","1,237",730萬,"2004
",-15.0%
FLATA,-,"1,237",930萬,"2007
",-27.3%
FLATA,"1,114","1,237",745萬,"1996
", 
FLATA,"1,114","1,237","1,680萬","2012
",-150.0%
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,237","1,420萬","2010
",-7.2%
FLATA,"1,114","1,237","1,700萬","2011
",-30.8%
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,237",535萬,"2002
", 
FLATA,-,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,"1,114","
", ," 
","
"
FLATA,-,"1,237",580萬,"2001
", 
FLATA,"1,114","
", ," 
","
"
FLATA,"1,114","1,237",930萬,"2007
",-28.5%
FLATA,"1,114","1,237",680萬,"1998
", 
FLATA,-,"1,237","1,038萬","1998
",-3.2%
FLATA,"1,114","
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,237","1,838萬","2016
", 
FLATA,"1,114","1,237","1,195萬","2010
",-13.3%
FLATA,"1,114","
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,"1,114","1,237",955萬,"2010
",-122.1%
FLATA, ,"
", ," 
","
"
FLATA, ,"
", ," 
","
"
FLATB
FLATB,"1,180","
", ," 
","
"
FLATB,"1,015","1,137","1,430萬","2012
",-20.2%
FLATB,"1,015","1,137","1,666萬","2012
",-160.3%
FLATB,"1,015","
", ," 
","
"
FLATB,"1,015","1,137",639萬,"2000
", 
FLATB,"1,015","1,137","1,800萬","2013
",-164.7%
FLATB,-,"1,137",833萬,"1998
", 
FLATB,-,"
", ," 
","
"
FLATB,"1,015","1,137","1,150萬","2010
",-9.9%
FLATB,"1,015","1,137","1,100萬","2010
",-49.5%
FLATB,"1,015","1,137","1,020萬","2007
",-16.3%
FLATB,-,"1,137",780萬,"1996
", 
FLATB,-,"
", ," 
","
"
FLATB,"1,015","
", ," 
","
"
FLATB,-,"1,137",750萬,"2006
",-15.4%
FLATB,-,"1,137",875萬,"2007
",-15.1%
FLATB,"1,015","1,137",420萬,"2002
",-62.8%
FLATB,"1,015","
", ," 
","
"
FLATB,"1,015","
", ," 
","
"
FLATB,"1,015","1,137",675萬,"2005
",-12.5%
FLATB,"1,015","1,137",645萬,"2000
", 
FLATB,"1,015","
", ," 
","
"
FLATB,"1,015","1,137","1,055萬","2009
",-66.1%
FLATB,"1,015","1,137","1,260萬","2012
",-40.8%
FLATB,"1,015","1,137",944萬,"2010
",-11.0%
FLATB,"1,015","1,137",600萬,"2007
",-39.5%
FLATB, ,"
", ," 
","
"
FLATB, ,"
", ," 
","
"
FLATC
FLATC,"1,046","1,137","1,818萬","2013
",-237.4%
FLATC,897,"
", ," 
","
"
FLATC,897,983,597萬,"1999
",-15.2%
FLATC,897,983,890萬,"2010
", 
FLATC,897,"
", ," 
","
"
FLATC,-,983,417萬,"2004
", 
FLATC,897,983,588萬,"2006
",-8.9%
FLATC,897,"
", ," 
","
"
FLATC,-,983,565萬,"1996
", 
FLATC,897,983,465萬,"2000
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,-,983,580萬,"1996
", 
FLATC,897,983,814萬,"2009
",-44.8%
FLATC,897,983,770萬,"2007
",-17.7%
FLATC,897,983,925萬,"2008
",-69.1%
FLATC,-,"
", ," 
","
"
FLATC,897,983,360萬,"2002
", 
FLATC,897,983,"1,110萬","2014
",-45.1%
FLATC,897,983,883萬,"2010
",-4.0%
FLATC,-,"
", ," 
","
"
FLATC,-,983,410萬,"2001
",-50.9%
FLATC,-,983,545萬,"2007
",-67.7%
