FLATA
FLATA,515,619,505萬,"2010
",-38.7%
FLATA,588,689,429萬,"2007
",-9.7%
FLATA,584,"
", ," 
","
"
FLATA,584,688,410萬,"2006
", 
FLATA,584,"
", ," 
","
"
FLATA,-,688,250萬,"2001
",-40.8%
FLATA,-,"
", ," 
","
"
FLATA,584,688,317萬,"2000
",-28.8%
FLATA,-,"
", ," 
","
"
FLATA,584,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,584,688,620萬,"1997
", 
FLATA,584,688,456萬,"2007
",-27.0%
FLATA,584,"
", ," 
","
"
FLATA,584,688,575萬,"2010
",-15.0%
FLATA,"1,298","
", ," 
","
"
FLATA,584,"
", ," 
","
"
FLATA,584,688,567萬,"2010
",-39.0%
FLATA,584,"
", ," 
","
"
FLATA,584,688,272萬,"2001
", 
FLATA,584,688,269萬,"2004
",-25.0%
FLATA,584,688,195萬,"2003
",-52.8%
FLATA,584,688,418萬,"1996
",-6.6%
FLATB
FLATB,718,831,"1,197萬","2017
",-84.2%
FLATB,717,"
", ," 
","
"
FLATB,714,"
", ," 
","
"
FLATB,-,831,448萬,"1996
", 
FLATB,-,"
", ," 
","
"
FLATB,714,831,578萬,"2007
",-19.2%
FLATB,-,"
", ," 
","
"
FLATB,714,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,714,831,610萬,"1998
", 
FLATB,714,831,470萬,"2006
",-21.7%
FLATB,714,"
", ," 
","
"
FLATB,714,831,580萬,"2009
",-29.5%
FLATB,714,"
", ," 
","
"
FLATB,714,"
", ," 
","
"
FLATB, ,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,714,831,342萬,"2001
",-29.9%
FLATB,-,"
", ," 
","
"
FLATB,714,831,180萬,"1999
", 
FLATB,714,831,365萬,"2000
",-31.7%
FLATB,-,831,421萬,"1999
", 
FLATB,714,"
", ," 
","
"
FLATC
FLATC,758,"
", ," 
","
"
FLATC,717,"
", ," 
","
"
FLATC,714,"
", ," 
","
"
FLATC,714,831,740萬,"1997
", 
FLATC,714,"
", ," 
","
"
FLATC,714,831,477萬,"2005
", 
FLATC,714,831,720萬,"2008
", 
FLATC,-,831,400萬,"2006
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,714,831,788萬,"2010
",-14.5%
FLATC,714,831,"1,080萬","2013
",-37.4%
FLATC,-,"
", ," 
","
"
FLATC,714,831,831萬,"2011
",-77.6%
FLATC,714,831,473萬,"2006
", 
FLATC,714,831,325萬,"2000
", 
FLATC,-,831,520萬,"1996
", 
FLATC,714,831,398萬,"2004
",-38.8%
FLATC,714,831,705萬,"2009
",-70.7%
FLATC,714,831,"1,200萬","2015
",-172.7%
FLATC,-,831,440萬,"1999
",-35.1%
FLATC,-,"
", ," 
","
"
FLATC,714,831,713萬,"2010
",-34.7%
FLATD
FLATD,477,578,778萬,"2016
",-46.7%
FLATD,588,689,390萬,"2006
",-21.9%
FLATD,584,688,438萬,"1996
",-21.7%
FLATD,584,688,400萬,"2005
",-12.5%
FLATD,584,"
", ," 
","
"
FLATD,584,688,940萬,"2014
",-10.7%
FLATD,584,688,538萬,"2009
",-29.1%
FLATD,584,688,705萬,"2012
",-12.8%
FLATD,584,"
", ," 
","
"
FLATD,584,688,261萬,"2004
",-10.9%
FLATD,-,688,280萬,"2001
", 
FLATD,584,688,800萬,"2014
", 
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,584,688,407萬,"1996
", 
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,584,688,525萬,"2008
",-42.7%
FLATD,-,688,200萬,"2003
",-66.6%
FLATD,584,688,260萬,"2001
",-18.8%
FLATD,584,688,820萬,"2014
",-34.9%
FLATD,584,688,312萬,"2004
",-36.9%
FLATE
FLATE,477,578,450萬,"2009
", 
FLATE,579,689,575萬,"2009
",-23.7%
FLATE,584,688,750萬,"2011
",-130.8%
FLATE,-,"
", ," 
","
"
FLATE,584,"
", ," 
","
"
FLATE,584,688,995萬,"2015
",-154.5%
FLATE,584,688,"1,148萬","2017
",-212.0%
FLATE,584,688,990萬,"2015
",-91.1%
FLATE,584,688,558萬,"2008
",-46.8%
FLATE,584,688,"1,190萬","2017
",-61.2%
FLATE,584,688,385萬,"2006
", 
FLATE,584,688,456萬,"2007
",-22.4%
FLATE,584,688,618萬,"2010
",-77.3%
FLATE,584,688,520萬,"1997
",-13.0%
FLATE,584,688,246萬,"2003
",-60.6%
FLATE,584,688,813萬,"2012
", 
FLATE,584,688,600萬,"2011
",-67.1%
FLATE,-,688,440萬,"2007
",-44.3%
FLATE,584,688,820萬,"2014
", 
FLATE,-,688,370萬,"1998
",-37.3%
FLATE,584,688,420萬,"2009
",-20.7%
FLATE,584,"
", ," 
","
"
FLATE,584,688,780萬,"2014
",-293.9%
FLATF
FLATF,534,646,458萬,"2009
", 
FLATF,493,606,760萬,"2013
",-67.4%
FLATF,567,684,800萬,"2012
",-69.1%
FLATF,-,684,504萬,"2007
",-9.5%
FLATF,567,684,480萬,"1996
", 
FLATF,567,684,840萬,"2013
",-21.7%
FLATF,567,684,630萬,"2010
",-41.6%
FLATF,567,"
", ," 
","
"
FLATF,567,684,240萬,"2003
", 
FLATF,-,684,300萬,"2004
", 
FLATF,567,684,400萬,"1996
", 
FLATF,567,684,500萬,"2007
",-85.2%
FLATF,567,684,795萬,"2014
",-111.4%
FLATF,567,684,331萬,"2005
",-30.1%
FLATF,-,"
", ," 
","
"
FLATF,-,684,388萬,"2007
",-4.2%
FLATF,567,684,732萬,"2011
",-218.3%
FLATF,567,684,530萬,"2008
",-54.7%
FLATF,-,"
", ," 
","
"
FLATF,-,"
", ," 
","
"
FLATF,567,684,630萬,"2010
",-17.8%
FLATF,-,684,358萬,"1999
",-30.2%
FLATF,567,"
", ," 
","
"
FLATG
FLATG,574,683,935萬,"2016
",-144.1%
FLATG,573,683,360萬,"1999
", 
FLATG,567,684,470萬,"1997
", 
FLATG,567,684,738萬,"2011
",-60.4%
FLATG,567,"
", ," 
","
"
FLATG,567,684,720萬,"2011
",-113.0%
FLATG,567,684,950萬,"2017
",-55.2%
FLATG,567,684,578萬,"2010
",-18.0%
FLATG,-,"
", ," 
","
"
FLATG,567,684,368萬,"1996
", 
FLATG,567,684,440萬,"1996
", 
FLATG,567,684,684萬,"2011
",-43.1%
FLATG,567,684,"1,003萬","2017
", 
FLATG,567,684,555萬,"2008
",-0.9%
FLATG,567,684,460萬,"2008
", 
FLATG,-,684,260萬,"2001
",-59.0%
FLATG,-,684,392萬,"2007
",-37.9%
FLATG,567,684,568萬,"2009
",-55.6%
FLATG,567,684,684萬,"2011
",-63.6%
FLATG,567,684,620萬,"2010
",-74.6%
FLATG,567,684,560萬,"2010
", 
FLATG,567,684,446萬,"2009
",-346.0%
FLATG,567,684,352萬,"2007
",-32.8%
FLATH
FLATH,515,619,490萬,"1997
",-24.4%
FLATH,588,689,360萬,"1999
", 
FLATH,584,688,735萬,"2012
", 
FLATH,584,688,680萬,"2011
",-60.0%
FLATH,584,688,440萬,"1996
", 
FLATH,584,688,638萬,"2010
", 
FLATH,584,"
", ," 
","
"
FLATH,584,688,399萬,"2007
",-20.9%
FLATH,-,688,360萬,"1999
", 
FLATH,584,"
", ," 
","
"
FLATH,-,688,220萬,"2004
",-21.4%
FLATH,584,688,470萬,"2009
", 
FLATH,584,"
", ," 
","
"
FLATH,584,688,500萬,"2009
",-16.3%
FLATH,584,688,382萬,"2008
",-1.9%
FLATH,-,"
", ," 
","
"
FLATH,584,688,740萬,"2012
",-217.6%
FLATH,584,688,618萬,"2010
",-58.5%
FLATH,584,688,980萬,"2015
",-349.5%
FLATH,584,688,990萬,"2015
",-69.2%
FLATH,584,688,828萬,"2014
",-79.2%
FLATH,-,688,445萬,"1996
",-5.0%
FLATH,584,688,234萬,"2002
",-57.5%
"
"
