FLATA
FLATA,787,898,"1,165萬","2016
",-86.4%
FLATA,763,876,598萬,"2009
",-16.9%
FLATA,760,876,418萬,"2000
",-12.9%
FLATA,760,"
", ," 
","
"
FLATA,760,876,840萬,"2010
",-92.3%
FLATA,760,876,758萬,"2008
",-47.8%
FLATA,760,"
", ," 
","
"
FLATA,760,876,924萬,"2011
",-82.9%
FLATA,760,876,"1,288萬","2015
",-134.2%
FLATA,760,876,480萬,"2006
",-8.3%
FLATA,760,876,958萬,"2012
", 
FLATA,760,876,438萬,"2000
", 
FLATA,760,"
", ," 
","
"
FLATA,760,876,"1,350萬","2016
",-185.4%
FLATA,760,876,800萬,"2010
",-33.3%
FLATA,760,876,502萬,"2007
",-59.4%
FLATA,760,876,428萬,"2000
", 
FLATA,760,876,928萬,"2011
",-26.4%
FLATA,-,876,415萬,"1998
", 
FLATA,760,876,451萬,"1995
", 
FLATA,760,876,"1,025萬","2013
",-63.2%
FLATA,760,876,648萬,"2009
", 
FLATA,760,876,"1,125萬","2015
",-112.3%
FLATA,758,857,396萬,"1999
", 
FLATB
FLATB,624,731,647萬,"2011
",-7.8%
FLATB,720,824,"1,050萬","2014
", 
FLATB,717,823,443萬,"2005
",-3.3%
FLATB,717,823,360萬,"2001
",-28.8%
FLATB,-,823,524萬,"1998
", 
FLATB,-,823,500萬,"2006
",-4.2%
FLATB,-,"
", ," 
","
"
FLATB,717,823,445萬,"2005
",-43.1%
FLATB,717,823,680萬,"2009
",-17.2%
FLATB,717,823,"1,010萬","2014
",-61.6%
FLATB,-,823,490萬,"1998
", 
FLATB,717,"
", ," 
","
"
FLATB,717,823,808萬,"2012
",-67.3%
FLATB,-,"
", ," 
","
"
FLATB,717,823,575萬,"2008
",-23.8%
FLATB,717,823,"1,040萬","2014
",-139.1%
FLATB,717,"
", ," 
","
"
FLATB,717,823,850萬,"2011
",-41.7%
FLATB,-,823,418萬,"1999
", 
FLATB,-,823,409萬,"2005
", 
FLATB,-,823,468萬,"2007
", 
FLATB,717,823,788萬,"2012
", 
FLATB,717,"
", ," 
","
"
FLATB,716,823,718萬,"2010
",-69.8%
FLATC
FLATC,624,731,455萬,"1996
", 
FLATC,720,824,750萬,"1997
",-47.1%
FLATC,717,823,458萬,"2007
",-29.3%
FLATC,-,823,269萬,"2003
", 
FLATC,-,823,575萬,"2007
",-31.6%
FLATC,-,823,612萬,"1996
",-39.7%
FLATC,-,"
", ," 
","
"
FLATC,717,823,758萬,"2010
",-54.7%
FLATC,-,823,143萬,"1999
", 
FLATC,717,823,490萬,"2007
",-6.5%
FLATC,717,823,915萬,"2012
", 
FLATC,717,"
", ," 
","
"
FLATC,717,"
", ," 
","
"
