FLATA
FLATA,706,800,485萬,"1996
", 
FLATA,706,800,"1,265萬","2017
",-245.6%
FLATA,706,800,848萬,"2011
",-35.7%
FLATA,-,"
", ," 
","
"
FLATA,706,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,-,800,200萬,"1999
", 
FLATA,-,800,235萬,"2002
", 
FLATA,-,"
", ," 
","
"
FLATA,-,800,320萬,"2004
",-46.7%
FLATA,-,800,303萬,"2001
", 
FLATA,-,"
", ," 
","
"
FLATA,-,800,318萬,"1998
", 
FLATA,706,800,700萬,"2011
", 
FLATA,-,"
", ," 
","
"
FLATA,706,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,706,800,"1,235萬","2017
",-59.1%
FLATA,706,"
", ," 
","
"
FLATA,706,800,"1,190萬","2017
",-116.4%
FLATA,706,800,768萬,"2011
", 
FLATA,706,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,706,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,706,800,401萬,"2006
",-29.3%
FLATA,706,800,600萬,"2010
",-212.5%
FLATA,650,"
", ," 
","
"
FLATB
FLATB,714,"
", ," 
","
"
FLATB,714,800,"1,338萬","2017
",-280.1%
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,714,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,714,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,714,800,498萬,"2009
",-84.4%
FLATB,714,800,620萬,"2010
", 
FLATB,714,800,885萬,"2012
", 
FLATB,714,800,780萬,"2011
", 
FLATB,714,800,818萬,"2012
", 
FLATB,714,800,565萬,"1997
", 
FLATB,714,800,382萬,"1996
", 
FLATB,714,800,950萬,"2013
",-118.4%
FLATB,714,800,930萬,"2014
",-56.8%
FLATB,714,800,"1,138萬","2016
",-49.7%
FLATB,714,800,808萬,"2012
",-21.0%
FLATB,714,800,572萬,"2009
",-127.9%
FLATB,-,"
", ," 
","
"
FLATB,714,800,875萬,"2013
", 
FLATB,714,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,714,800,570萬,"2008
",-48.1%
FLATB,-,800,268萬,"2000
", 
FLATB,714,"
", ," 
","
"
FLATC
FLATC,714,800,426萬,"1999
", 
FLATC,714,800,"1,180萬","2016
", 
FLATC,714,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,714,800,580萬,"2009
",-96.6%
FLATC,714,800,345萬,"2004
",-26.3%
FLATC,-,"
", ," 
","
"
FLATC,714,800,839萬,"2011
",-38.4%
FLATC,714,800,387萬,"2005
",-23.2%
FLATC,714,"
", ," 
","
"
FLATC,-,800,262萬,"2003
", 
FLATC,-,800,345萬,"2004
",-8.7%
FLATC,-,"
", ," 
","
"
FLATC,714,800,550萬,"2009
",-109.9%
FLATC,714,"
", ," 
","
"
FLATC,-,800,426萬,"1996
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,714,800,740萬,"2011
",-68.4%
FLATC,714,800,"1,065萬","2015
",-29.9%
FLATC,714,800,870萬,"2014
",-42.2%
FLATC,-,"
", ," 
","
"
FLATC,714,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,714,800,760萬,"2011
",-108.2%
FLATC,-,800,331萬,"1996
", 
FLATC,714,800,806萬,"2014
",-116.7%
FLATD
FLATD,602,700,539萬,"2009
",-101.1%
FLATD,602,700,290萬,"1998
", 
FLATD,602,700,490萬,"2009
",-26.3%
FLATD,602,700,465萬,"1997
", 
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,602,700,205萬,"2002
", 
FLATD,602,"
", ," 
","
"
FLATD,602,700,406萬,"2007
",-28.5%
FLATD,602,700,800萬,"2016
", 
FLATD,-,700,335萬,"2006
", 
FLATD,602,700,785萬,"2014
",-78.5%
FLATD,-,"
", ," 
","
"
FLATD,602,700,505萬,"2010
", 
FLATD,602,700,745萬,"2014
",-54.2%
FLATD,602,700,729萬,"2011
",-47.3%
FLATD,602,700,695萬,"2012
",-47.9%
FLATD,-,700,145萬,"1999
",-50.8%
FLATD,602,700,200萬,"2003
",-21.6%
FLATD,602,700,375萬,"2007
", 
FLATD,602,700,276萬,"1999
",-18.3%
FLATD,602,700,260萬,"2000
",-40.5%
FLATD,602,700,359萬,"1996
", 
FLATD,-,700,253萬,"1998
", 
FLATD,-,"
", ," 
","
"
FLATD,602,700,312萬,"2007
",-71.4%
FLATD,602,700,560萬,"2011
",-21.7%
FLATD,602,700,315萬,"2006
",-24.5%
FLATE
FLATE,602,700,900萬,"2013
",-135.6%
FLATE,602,700,300萬,"1996
", 
FLATE,602,700,409萬,"2009
", 
FLATE,-,"
", ," 
","
"
FLATE,602,700,720萬,"2012
",-46.9%
FLATE,602,700,480萬,"1997
", 
FLATE,-,700,298萬,"1999
", 
FLATE,-,"
", ," 
","
"
FLATE,-,700,364萬,"1996
", 
FLATE,602,700,328萬,"2006
",-35.7%
FLATE,602,700,241萬,"2001
", 
FLATE,-,"
", ," 
","
"
FLATE,602,700,767萬,"2012
",-36.9%
FLATE,602,700,170萬,"2003
",-57.6%
FLATE,602,700,320萬,"2005
",-36.9%
FLATE,602,700,340萬,"1996
", 
FLATE,602,700,406萬,"1997
",-16.1%
FLATE,-,700,220萬,"2002
", 
FLATE,602,700,505萬,"2010
",-59.3%
FLATE,-,700,303萬,"2005
",-9.2%
FLATE,602,700,720萬,"2014
", 
FLATE,-,700,348萬,"1996
", 
FLATE,602,700,495萬,"2010
", 
FLATE,602,700,357萬,"2005
",-19.8%
FLATE,602,700,396萬,"2007
",-90.4%
FLATE,602,700,675萬,"2011
",-78.1%
FLATE,602,"
", ," 
","
"
