FLATA
FLATA,701,800,560萬,"2007
",-30.5%
FLATA,701,800,455萬,"1996
", 
FLATA,701,800,479萬,"2008
", 
FLATA,701,800,830萬,"2012
",-108.5%
FLATA,701,800,840萬,"2011
",-29.2%
FLATA,701,800,890萬,"2012
", 
FLATA,701,800,278萬,"2003
",-26.5%
FLATA,701,800,432萬,"2007
",-35.0%
FLATA,701,800,622萬,"2008
",-25.4%
FLATA,701,800,915萬,"2013
", 
FLATA,-,"
", ," 
","
"
FLATA,701,800,580萬,"2009
",-75.8%
FLATA,-,"
", ," 
","
"
FLATA,701,"
", ," 
","
"
FLATA,701,800,460萬,"2009
",-9.8%
FLATA,701,800,370萬,"2004
",-24.8%
FLATA,-,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,701,800,450萬,"2007
", 
FLATA,701,"
", ," 
","
"
FLATA,701,800,460萬,"2009
",-1.1%
FLATA,-,"
", ," 
","
"
FLATA,701,800,690萬,"2011
",-17.9%
FLATA,701,800,346萬,"2005
", 
FLATA,701,800,498萬,"2008
",-18.1%
FLATA,689,785,778萬,"2013
",-44.6%
FLATB
FLATB,582,675,750萬,"2012
",-113.1%
FLATB,582,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,582,675,311萬,"2000
", 
FLATB,582,675,383萬,"2007
", 
FLATB,582,675,683萬,"2011
",-161.7%
FLATB,582,675,865萬,"2014
",-35.2%
FLATB,582,675,375萬,"2009
",-64.5%
FLATB,582,675,368萬,"1996
", 
FLATB,-,675,405萬,"1996
", 
FLATB,-,675,238萬,"2002
",-11.9%
FLATB,582,675,"1,050萬","2017
",-117.8%
FLATB,582,675,774萬,"2013
",-209.5%
FLATB,582,"
", ," 
","
"
FLATB,582,675,408萬,"2007
",-36.0%
FLATB,-,"
", ," 
","
"
FLATB,-,675,465萬,"1997
", 
FLATB,-,675,543萬,"1997
",-70.8%
FLATB,-,"
", ," 
","
"
FLATB,582,"
", ," 
","
"
FLATB,582,675,908萬,"2015
",-44.7%
FLATB,582,675,480萬,"2009
",-57.4%
FLATB,582,675,545萬,"2010
",-127.1%
FLATB,582,675,648萬,"2012
",-188.0%
FLATB,-,"
", ," 
","
"
FLATB,582,675,710萬,"2013
",-78.4%
FLATC
FLATC,582,"
", ," 
","
"
FLATC,582,675,"1,000萬","2016
",-325.5%
FLATC,-,675,335萬,"1998
", 
FLATC,582,675,526萬,"2009
",-66.5%
FLATC,-,"
", ," 
","
"
FLATC,-,675,377萬,"1995
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,-,675,530萬,"1997
", 
FLATC,582,675,468萬,"2009
",-51.9%
FLATC,-,675,575萬,"1997
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,582,675,"1,020萬","2017
",-187.3%
FLATC,582,"
", ," 
","
"
FLATC,582,"
", ," 
","
"
FLATC,582,675,378萬,"2007
", 
FLATC,-,675,280萬,"1998
", 
FLATC,582,675,780萬,"2013
",-32.9%
FLATC,-,"
", ," 
","
"
FLATC,582,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,-,675,422萬,"1998
", 
FLATC,-,675,206萬,"2003
",-8.4%
FLATC,582,675,595萬,"2012
",-44.4%
FLATC,582,675,303萬,"2007
", 
FLATD
FLATD,502,600,355萬,"2007
",-4.8%
FLATD,502,600,335萬,"2006
",-4.7%
FLATD,-,"
", ," 
","
"
FLATD,502,600,320萬,"2005
",-7.7%
FLATD,-,"
", ," 
","
"
FLATD,502,600,185萬,"2002
",-45.6%
FLATD,-,"
", ," 
","
"
FLATD,-,600,230萬,"2001
",-56.3%
FLATD,502,600,238萬,"2001
",-44.0%
FLATD,-,"
", ," 
","
"
FLATD,502,600,356萬,"2009
",-6.9%
