FLATA
FLATA,518,"
", ," 
","
"
FLATA,518,635,228萬,"2002
",-15.7%
FLATA,-,635,223萬,"2001
",-48.7%
FLATA,-,635,178萬,"2002
", 
FLATA,518,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,518,635,390萬,"2009
",-23.8%
FLATA,518,635,205萬,"2001
", 
FLATA,518,635,756萬,"2014
", 
FLATA,-,635,280萬,"1999
",-35.6%
FLATA,-,"
", ," 
","
"
FLATA,-,635,300萬,"2006
",-22.4%
FLATA,518,635,648萬,"2012
", 
FLATA,518,635,468萬,"2010
",-10.8%
FLATA,-,"
", ," 
","
"
FLATA,518,635,655萬,"2014
", 
FLATA,518,635,870萬,"2017
", 
FLATA,-,"
", ," 
","
"
FLATA,518,635,630萬,"2011
",-106.6%
FLATA,-,"
", ," 
","
"
FLATA,518,"
", ," 
","
"
FLATA,-,"
", ," 
","
"
FLATA,518,635,830萬,"2015
",-39.5%
FLATA,518,635,463萬,"2010
", 
FLATA,518,635,285萬,"2006
",-7.5%
FLATA,475,629,630萬,"2013
",-168.1%
FLATA, ,"
", ," 
","
"
FLATB
FLATB,589,675,878萬,"2014
",-60.8%
FLATB,589,675,990萬,"2017
",-161.9%
FLATB,-,675,260萬,"2000
",-42.4%
FLATB,589,675,792萬,"2014
",-159.8%
FLATB,589,675,568萬,"2010
",-154.7%
FLATB,589,675,492萬,"2008
",-52.8%
FLATB,589,675,988萬,"2016
",-69.5%
FLATB,589,675,524萬,"2010
", 
FLATB,-,675,400萬,"1996
", 
FLATB,589,675,765萬,"2014
",-153.3%
FLATB,-,"
", ," 
","
"
FLATB,589,675,655萬,"2011
",-92.8%
FLATB,-,"
", ," 
","
"
FLATB,589,675,338萬,"2007
", 
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,-,"
", ," 
","
"
FLATB,-,675,505萬,"1997
", 
FLATB,-,"
", ," 
","
"
FLATB,589,675,643萬,"2011
",-12.8%
FLATB,589,675,528萬,"2010
",-23.4%
FLATB,-,675,247萬,"1998
", 
FLATB,589,675,475萬,"2009
",-37.2%
FLATB,-,"
", ," 
","
"
FLATB,-,675,254萬,"2000
",-44.2%
FLATB,589,675,475萬,"2010
",-59.4%
FLATB, ,"
", ," 
","
"
FLATC
FLATC,589,675,365萬,"2005
",-65.9%
FLATC,589,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,-,675,375萬,"1996
", 
FLATC,589,675,794萬,"2016
",-145.2%
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,589,"
", ," 
","
"
FLATC,589,675,807萬,"2014
",-49.4%
FLATC,-,675,360萬,"1996
", 
FLATC,-,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,589,675,738萬,"2013
",-41.9%
FLATC,589,"
", ," 
","
"
FLATC,-,"
", ," 
","
"
FLATC,589,675,798萬,"2014
", 
FLATC,-,675,332萬,"2006
", 
FLATC,-,675,152萬,"2003
",-7.0%
FLATC,589,675,322萬,"2009
",-31.5%
FLATC,589,675,400萬,"2008
",-18.8%
FLATC,589,"
", ," 
","
"
FLATC,589,675,270萬,"1998
", 
FLATC,589,"
", ," 
","
"
FLATC,589,675,935萬,"2017
",-110.1%
FLATC,-,"
", ," 
","
"
FLATC,589,675,323萬,"1996
", 
FLATC,587,675,227萬,"2001
",-14.0%
FLATD
FLATD,670,788,433萬,"1998
",-5.5%
FLATD,670,788,850萬,"2014
",-28.8%
FLATD,-,"
", ," 
","
"
FLATD,670,788,530萬,"2010
", 
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,788,313萬,"1999
",-39.8%
FLATD,670,788,285萬,"2004
", 
FLATD,670,788,665萬,"2012
",-111.1%
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,670,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,670,788,470萬,"2009
",-111.7%
FLATD,670,788,638萬,"2011
",-61.5%
FLATD,-,"
", ," 
","
"
FLATD,-,788,352萬,"1996
", 
FLATD,-,"
", ," 
","
"
FLATD,-,"
", ," 
","
"
FLATD,670,788,599萬,"2011
", 
FLATD,670,788,730萬,"2013
", 
FLATD,670,788,860萬,"2014
",-139.6%
FLATD,670,788,777萬,"2014
",-79.4%
FLATD,670,"
", ," 
","
"
FLATD,677,788,973萬,"2015
",-91.2%
FLATE
FLATE,670,788,636萬,"2010
",-8.5%
FLATE,670,788,"1,060萬","2017
", 
FLATE,670,"
", ," 
","
"
FLATE,-,"
", ," 
","
"
FLATE,670,788,855萬,"2013
",-42.5%
FLATE,670,"
", ," 
","
"
FLATE,-,"
", ," 
","
"
FLATE,670,788,538萬,"2010
", 
FLATE,670,788,330萬,"1999
",-10.9%
FLATE,670,"
", ," 
","
"
FLATE,670,788,520萬,"2009
",-57.7%
FLATE,670,788,843萬,"2014
", 
FLATE,-,788,372萬,"2007
", 
FLATE,670,788,465萬,"2009
", 
FLATE,-,"
", ," 
","
"
FLATE,-,"
", ," 
","
"
FLATE,670,788,830萬,"2013
",-60.2%
FLATE,670,788,258萬,"1998
", 
FLATE,670,788,550萬,"2009
",-48.6%
FLATE,-,788,298萬,"1996
", 
FLATE,670,788,316萬,"1996
", 
FLATE,670,788,388萬,"1996
", 
FLATE,-,788,394萬,"2007
",-26.6%
FLATE,-,788,348萬,"2005
",-8.8%
FLATE,670,788,329萬,"2000
",-15.4%
FLATE,670,"
", ," 
","
"
FLATE,677,788,318萬,"1996
", 
FLATF
FLATF,589,675,265萬,"1998
", 
FLATF,589,"
", ," 
","
"
FLATF,-,675,195萬,"2002
", 
